[0] mapName,[1] mapLocation,[2] mapAccessible,[3] mapVisited,[4] encounterRate,[5] cellName,[6] cellLocation,[7] accessible,[8] gridDescription,[9] look,[10] gridItems,[11] regexSecondLevelLook,[12] secondLevelLookDescription,[13] secondLevelLookGridItems,[14] regexDeeperLookItems,[15] deeperLook,[16] digItems,Gateway,newMap,newLocation,torchVisible,cave,boatUpperDeck,boatMiddleDeck,boatLowerDeck,ellondite,shop,secondLook,visited,draw,lookArrayNumber
rifton cave,2,TRUE,FALSE,12,in a dark tunnel.,60,TRUE,To the North is a dark tunnel. To the East is a dark tunnel.,The cave entrance narrows to a passageway that turns sharply to the right.,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,in a dark tunnel.,61,TRUE,To the West is a dark tunnel. To the East is an exit from the cave to Rifton Village.,Light from outside illuminates the inside of the cave. There is moss growing on rocks near the entrance and you can hear water falling drop by drop into pools on the ground. You can't see very far ahead but a flashlight may help illumiate the path.,rock,water:pool,The water in the pool looks fresh and cool. The igneous rocks in this cave are rich in minerals. This makes the water from Rifton Cave famous for its mineral content.,,moss,moss_The moss is very prevelant and probably provides homes to a lot of life forms.,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,62,FALSE,,,,,,,,,,TRUE,0,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,63,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,64,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,65,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,66,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,67,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,68,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,69,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,70,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,71,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,72,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,73,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,74,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,75,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,76,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,77,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,78,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,79,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,80,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,81,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,82,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,83,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,84,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,85,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,86,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,87,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,88,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,89,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,90,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,91,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,92,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,93,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,94,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,95,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,96,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,97,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,98,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton cave,2,TRUE,FALSE,12,,99,FALSE,,,,,,,,,,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,0,standing in front of a tall cliff.,0,TRUE,To the East is a rock-pool. To the South is a steep sand dune.,There is a powerful waterfall blocking your way to the East. It looks like you could get to the other side if the flow was weakened at its source back in the forest.:A waterfall used to run into the rock-pool to the East. Now there are rocky stepping stones across to the other side.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,climbing over a series of rock stepping stones in a rock-pool.,1,TRUE,To the West is a tall cliff. To the East is a rock-pool.,The rocks are large and fairly close together and you have no problem jumping between them.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,climbing over a series of rock stepping stones in a rock-pool.,2,TRUE,To the West is a rock-pool. To the East is a rocky ledge.,The rocks are smaller here and you have to be more careful when jumping between them.,,,,,fall,fall_You stumble and fall into the pool! Luckily it's not too deep and you are able to regain your balance and your dignity.,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,standing on a rocky ledge.,3,TRUE,To the West is a rock-pool.,In the cliff face something shimmers - could it be ellondite?,ellondite:ellondite,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,4,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,5,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,6,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,7,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,8,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,9,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,walking across a steep sand dune.,10,TRUE,To the North is a tall cliff. To the South is a patch of marram grass.,Your feet slip as you take steps and you move slowly through the dune. You can see small shells littered throughout the sand.,,,,,shell:shells,shell_You pick up a shell to look at. It is a pale pink colour and is no larger than your fingernail.:shells_You pick up a shell to look at. It is a pale pink colour and is no larger than your fingernail. ,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,11,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,walking over a steep sand dune.,12,TRUE,To the North is a tall cliff. To the South is a patch of marram grass.,You jump and slide down the dune - collecting a large amount of sand in your shoes along the way!,,,,,sand,sand_You stop to empty the sand from your shoes.,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,13,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,14,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,outisde a small beach hut,15,TRUE,To the East the beach continues for a while before it reaches the quay. To the South there is a muddy river trickling from the North.,The hut has a straw-thatched roof and is situated in a rocky corner of the beach. A newspaper is open on the windowsill - its pages rustling in the slight breeze. ,,newspaper:paper,The newspaper is open on a page with a headline about a sailors' strike.,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,in a sandy patch of beach.,16,TRUE,To the West is a beach hut. To the East the beach ends abruptly at a wooden quay.,You can feel that by now some of the sand has found its way into your shoes. A cliff towers above you to your north. The rock appears to be igneous in origin and has a dark gray colour.,,cliff:rock:igneous,You inspect the rock closely. It is made up of very small crystals that have a glassy appearence. From your geological studies you know that this means the lava that formed this rock cooled very quickly after eruption.,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,standing on a wooden quay.,17,TRUE,The sea surrounds you on your North and South. To the West is a sandy beach. To the East the quay extends towards a large ferry.,There is a sailor sitting on the edge of the quay. He is fishing in the ocean and looks peaceful. ,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,standing at the edge of a wooden quay.,18,TRUE,To the West the quay continues back to the beach. To the East is a large ferry.,You look out across the sea and in the far distance you can see the mainland.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,19,FALSE,,,,,,,,,,TRUE,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,walking through a patch of marram grass.,20,TRUE,To the North is a steep sand dune. To the South is a shallow sand dune. To the East is the entrance to Rifton Forest.,The grass scratches at your legs as you walk through it.,,,,,grass,grass_You take a closer look and find lots of small insects moving around at the roots of the grass.,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,21,FALSE,,,,,,,,,,TRUE,1,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,22,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,23,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,24,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,walking past a muddy river.,25,TRUE,To the North is a beach hut. To the East is the shore. To the South is a muddy estuary.,The water is murky and you can't see the bottom of the river.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,standing at the shore.,26,TRUE,To the North is a sandy patch of the beach. To the West is a muddy river.,You stare out to sea and try to glimpse the mainland.,,,,,mainland,mainland_Before you moved to Rifton you used to live back on the mainland. Life is slower here and you're not sure if you prefer that yet or not.,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,27,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,28,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,29,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,walking over a shallow sand dune.,30,TRUE,To the North is a patch of marram grass. To the East is a series of small sand dunes. To the South is a patch of sandy beach.,Your feet slip as you take steps and you move slowly through the dune. ,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,walking over a series of small sand dunes.,31,TRUE,To the North is the entrance to Rifton Forest. To the West is a shallow sand dune. To the East is the shore. To the South is a pebbly patch of beach.,Your feet slip as you take steps and you move slowly through the dune. There is a worried looking group of teenagers talking amongst themselves.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,at the shore.,32,TRUE,To the West is a series of small sand dunes. To the East is the shore.,You stare out to sea and contemplae your life.,,,,,life,life_What's it all about anyway?,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,at the shore.,33,TRUE,To the West is the shore. To the East is the shore.,Directly opposite you to the North across a pool are some jagged rocks in the cliff face. Something is shimmering inside the cliff face - you wonder how you could get round there to investigate.:Directly opposite you to the North you can see jagged rocks that make up the cliff face.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,at the shore.,34,TRUE,To the West is the shore. To the East is the shore.,You hear noises from the east and see a large creature rampaging around the beach.:You stare out to the sea and try to glimpse the mainland.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,at the mouth of a muddy river.,35,TRUE,To the North is a muddy river. To the West is the shore.,You watch the river meet the water from the sea. The collision creates eddies and waves as the two liquids mix.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,36,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,37,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,38,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,39,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,on a sandy patch of beach.,40,TRUE,To the North is a shallow sand dune. To the East is a pebbly patch of beach. To the South is a pebbly patch of beach.,The sand is firm and much easier to walk on here. There are ripple marks from where the tide has been earlier.,,,,,ripple,ripple_You've seen markings like this in rocks near Rifton. It's amazing to see the processes that form these at work in the present day!,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,on a pebbly patch of beach.,41,TRUE,To the North is a series of small sand dunes. To the West is a sandy patch of beach.,You watch as the stones on the ground get covered by the tidal flow every few seconds and move slightly as the water retreats.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,42,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,43,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,44,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,45,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,46,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,47,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,48,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,49,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,on a pebbly patch of beach.,50,TRUE,To the North is a sandy patch of beach. To the South is the shore.,The cliff walls come to an end to the west as the beach meets the sea.,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,51,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,52,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,53,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,54,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,55,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,56,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,57,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,58,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,59,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,at the shore.,60,FALSE,To the North is a pebbly patch of beach.,You stare out to sea and think about your journey.,,,,,journey,journey_Your mission at the moment is exciting and you wonder where it will take you!,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,61,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,62,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,63,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,64,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,65,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,66,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,67,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,68,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,69,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,70,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,71,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,72,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,73,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,74,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
rifton beach,3,TRUE,FALSE,10,,75,FALSE,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
